,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,hdi_category,stringency_category,aged_65_older_category,density_category
13348,BRA,South America,Brazil,2021-03-11,11277717.0,75412.0,69140.714,272889.0,2233.0,1702.714,53056.776,354.781,325.277,1283.825,10.505,8.011000000000001,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13349,BRA,South America,Brazil,2021-03-12,11363380.0,85663.0,70593.286,275105.0,2216.0,1762.1429999999998,53459.78400000001,403.00699999999995,332.111,1294.25,10.425,8.29,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13350,BRA,South America,Brazil,2021-03-13,11439558.0,76178.0,71531.714,277102.0,1997.0,1825.286,53818.168,358.385,336.526,1303.645,9.395,8.587,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13351,BRA,South America,Brazil,2021-03-14,11483370.0,43812.0,66289.429,278229.0,1127.0,1831.1429999999998,54024.285,206.11599999999999,311.863,1308.947,5.3020000000000005,8.615,1.08,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13352,BRA,South America,Brazil,2021-03-15,11519609.0,36239.0,66849.143,279286.0,1057.0,1841.1429999999998,54194.773,170.489,314.496,1313.92,4.973,8.662,1.08,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13353,BRA,South America,Brazil,2021-03-16,11603535.0,83926.0,68729.429,282127.0,2841.0,1965.286,54589.609000000004,394.835,323.342,1327.285,13.366,9.246,1.08,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13354,BRA,South America,Brazil,2021-03-17,11693838.0,90303.0,70219.0,284775.0,2648.0,2017.0,55014.445,424.837,330.35,1339.743,12.458,9.488999999999999,1.07,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13355,BRA,South America,Brazil,2021-03-18,11780820.0,86982.0,71871.857,287499.0,2724.0,2087.143,55423.657999999996,409.213,338.126,1352.558,12.815,9.818999999999999,1.07,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13356,BRA,South America,Brazil,2021-03-19,11871390.0,90570.0,72572.857,290314.0,2815.0,2172.714,55849.751,426.093,341.42400000000004,1365.8020000000001,13.243,10.222000000000001,1.07,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13357,BRA,South America,Brazil,2021-03-20,11950459.0,79069.0,72985.857,292752.0,2438.0,2235.714,56221.736,371.985,343.36699999999996,1377.271,11.47,10.517999999999999,1.06,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13358,BRA,South America,Brazil,2021-03-21,11998233.0,47774.0,73551.857,294042.0,1290.0,2259.0,56446.492,224.75599999999997,346.03,1383.34,6.069,10.628,1.06,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13359,BRA,South America,Brazil,2021-03-22,12047526.0,49293.0,75416.714,295425.0,1383.0,2305.571,56678.394,231.90200000000002,354.80300000000005,1389.8470000000002,6.506,10.847000000000001,1.05,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13360,BRA,South America,Brazil,2021-03-23,12130019.0,82493.0,75212.0,298676.0,3251.0,2364.143,57066.488,388.094,353.84,1405.141,15.295,11.122,1.04,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13361,BRA,South America,Brazil,2021-03-24,12220011.0,89992.0,75167.571,300685.0,2009.0,2272.857,57489.862,423.37300000000005,353.631,1414.5929999999998,9.451,10.693,1.04,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13362,BRA,South America,Brazil,2021-03-25,12320169.0,100158.0,77049.857,303462.0,2777.0,2280.429,57961.062000000005,471.2,362.486,1427.6570000000002,13.065,10.728,1.03,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13363,BRA,South America,Brazil,2021-03-26,12404414.0,84245.0,76146.286,307112.0,3650.0,2399.714,58357.398,396.336,358.235,1444.829,17.172,11.29,1.03,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13364,BRA,South America,Brazil,2021-03-27,12490362.0,85948.0,77129.0,310550.0,3438.0,2542.571,58761.746,404.348,362.85900000000004,1461.003,16.174,11.962,1.02,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13365,BRA,South America,Brazil,2021-03-28,12534688.0,44326.0,76636.429,312206.0,1656.0,2594.857,58970.280999999995,208.535,360.541,1468.7939999999999,7.791,12.208,1.01,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13366,BRA,South America,Brazil,2021-03-29,12573615.0,38927.0,75155.571,313866.0,1660.0,2634.429,59153.415,183.135,353.574,1476.604,7.81,12.394,1.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13367,BRA,South America,Brazil,2021-03-30,12658109.0,84494.0,75441.429,317646.0,3780.0,2710.0,59550.922999999995,397.50800000000004,354.91900000000004,1494.3870000000002,17.783,12.749,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13368,BRA,South America,Brazil,2021-03-31,12748747.0,90638.0,75533.714,321515.0,3869.0,2975.7140000000004,59977.335999999996,426.413,355.353,1512.589,18.202,13.999,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13369,BRA,South America,Brazil,2021-04-01,12839844.0,91097.0,74239.286,325284.0,3769.0,3117.429,60405.907999999996,428.57199999999995,349.264,1530.32,17.732,14.665999999999999,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13370,BRA,South America,Brazil,2021-04-02,12910082.0,70238.0,72238.286,328206.0,2922.0,3013.429,60736.347,330.439,339.85,1544.067,13.747,14.177,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13371,BRA,South America,Brazil,2021-04-03,12953597.0,43515.0,66176.429,330193.0,1987.0,2806.143,60941.066,204.71900000000002,311.33099999999996,1553.415,9.347999999999999,13.202,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13372,BRA,South America,Brazil,2021-04-04,12984956.0,31359.0,64324.0,331433.0,1240.0,2746.7140000000004,61088.597,147.531,302.617,1559.249,5.834,12.922,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13373,BRA,South America,Brazil,2021-04-05,13013601.0,28645.0,62855.143,332752.0,1319.0,2698.0,61223.359000000004,134.762,295.70599999999996,1565.454,6.205,12.693,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13374,BRA,South America,Brazil,2021-04-06,13100580.0,86979.0,63210.143,336947.0,4195.0,2757.2859999999996,61632.558,409.199,297.376,1585.19,19.736,12.972000000000001,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13375,BRA,South America,Brazil,2021-04-07,13193205.0,92625.0,63494.0,340776.0,3829.0,2751.571,62068.318,435.76099999999997,298.712,1603.204,18.014,12.945,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13376,BRA,South America,Brazil,2021-04-08,13279857.0,86652.0,62859.0,345025.0,4249.0,2820.143,62475.977999999996,407.66,295.724,1623.193,19.99,13.267999999999999,1.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13377,BRA,South America,Brazil,2021-04-09,13373174.0,93317.0,66156.0,348718.0,3693.0,2930.2859999999996,62914.994000000006,439.01599999999996,311.235,1640.567,17.374000000000002,13.786,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13378,BRA,South America,Brazil,2021-04-10,13445006.0,71832.0,70201.286,351334.0,2616.0,3020.143,63252.933,337.93800000000005,330.267,1652.874,12.307,14.208,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13379,BRA,South America,Brazil,2021-04-11,13482023.0,37017.0,71009.571,353137.0,1803.0,3100.571,63427.082,174.149,334.069,1661.3570000000002,8.482000000000001,14.587,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13380,BRA,South America,Brazil,2021-04-12,13517808.0,35785.0,72029.571,354617.0,1480.0,3123.571,63595.435,168.35299999999998,338.86800000000005,1668.319,6.962999999999999,14.695,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13381,BRA,South America,Brazil,2021-04-13,13599994.0,82186.0,71344.857,358425.0,3808.0,3068.2859999999996,63982.084,386.65,335.647,1686.234,17.915,14.435,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13382,BRA,South America,Brazil,2021-04-14,13673507.0,73513.0,68614.571,361884.0,3459.0,3015.429,64327.931,345.847,322.802,1702.5079999999998,16.273,14.186,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13383,BRA,South America,Brazil,2021-04-15,13746681.0,73174.0,66689.143,365444.0,3560.0,2917.0,64672.183,344.25199999999995,313.744,1719.256,16.748,13.722999999999999,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13384,BRA,South America,Brazil,2021-04-16,13832455.0,85774.0,65611.571,368749.0,3305.0,2861.571,65075.712999999996,403.53,308.67400000000004,1734.8039999999999,15.549000000000001,13.462,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13385,BRA,South America,Brazil,2021-04-17,13900091.0,67636.0,65012.143,371678.0,2929.0,2906.2859999999996,65393.91099999999,318.198,305.85400000000004,1748.5839999999998,13.78,13.673,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13386,BRA,South America,Brazil,2021-04-18,13943071.0,42980.0,65864.0,373335.0,1657.0,2885.429,65596.113,202.202,309.862,1756.38,7.795,13.575,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13387,BRA,South America,Brazil,2021-04-19,13973695.0,30624.0,65126.71400000001,374682.0,1347.0,2866.429,65740.186,144.07299999999998,306.393,1762.717,6.337000000000001,13.485,0.96,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13388,BRA,South America,Brazil,2021-04-20,14043076.0,69381.0,63297.429000000004,378003.0,3321.0,2796.857,66066.593,326.408,297.78700000000003,1778.34,15.624,13.158,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13389,BRA,South America,Brazil,2021-04-21,14122795.0,79719.0,64184.0,381475.0,3472.0,2798.7140000000004,66441.637,375.043,301.95799999999997,1794.675,16.334,13.167,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13390,BRA,South America,Brazil,2021-04-22,14167973.0,45178.0,60184.570999999996,383502.0,2027.0,2579.714,66654.179,212.543,283.142,1804.211,9.536,12.136,0.95,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13391,BRA,South America,Brazil,2021-04-23,14237078.0,69105.0,57803.28599999999,386416.0,2914.0,2523.857,66979.289,325.10900000000004,271.939,1817.92,13.709000000000001,11.874,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13392,BRA,South America,Brazil,2021-04-24,14308215.0,71137.0,58303.429000000004,389492.0,3076.0,2544.857,67313.957,334.66900000000004,274.29200000000003,1832.391,14.470999999999998,11.972000000000001,0.97,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13393,BRA,South America,Brazil,2021-04-25,14340787.0,32572.0,56816.570999999996,390797.0,1305.0,2494.571,67467.195,153.237,267.297,1838.531,6.138999999999999,11.735999999999999,0.97,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13394,BRA,South America,Brazil,2021-04-26,14369423.0,28636.0,56532.570999999996,391936.0,1139.0,2464.857,67601.915,134.72,265.961,1843.889,5.359,11.595999999999998,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13395,BRA,South America,Brazil,2021-04-27,14441563.0,72140.0,56926.71400000001,395022.0,3086.0,2431.286,67941.302,339.38699999999994,267.816,1858.408,14.517999999999999,11.437999999999999,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13396,BRA,South America,Brazil,2021-04-28,14521289.0,79726.0,56927.71400000001,398185.0,3163.0,2387.143,68316.378,375.07599999999996,267.82,1873.2879999999998,14.880999999999998,11.23,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13397,BRA,South America,Brazil,2021-04-29,14590678.0,69389.0,60386.429000000004,401186.0,3001.0,2526.286,68642.82400000001,326.445,284.092,1887.406,14.118,11.885,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13398,BRA,South America,Brazil,2021-04-30,14659011.0,68333.0,60276.143,403781.0,2595.0,2480.714,68964.30099999999,321.47700000000003,283.573,1899.615,12.208,11.671,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13399,BRA,South America,Brazil,2021-05-01,14725975.0,66964.0,59680.0,406437.0,2656.0,2420.714,69279.337,315.03700000000003,280.769,1912.11,12.495,11.388,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13400,BRA,South America,Brazil,2021-05-02,14754910.0,28935.0,59160.429000000004,407639.0,1202.0,2406.0,69415.464,136.127,278.324,1917.765,5.655,11.319,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13401,BRA,South America,Brazil,2021-05-03,14779529.0,24619.0,58586.570999999996,408622.0,983.0,2383.714,69531.286,115.822,275.624,1922.39,4.625,11.214,1.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13402,BRA,South America,Brazil,2021-05-04,14856888.0,77359.0,59332.143,411588.0,2966.0,2366.571,69895.226,363.941,279.132,1936.3429999999998,13.954,11.134,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13403,BRA,South America,Brazil,2021-05-05,14930183.0,73295.0,58413.429000000004,414399.0,2811.0,2316.286,70240.048,344.82099999999997,274.81,1949.568,13.225,10.897,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13404,BRA,South America,Brazil,2021-05-06,15003563.0,73380.0,58983.570999999996,416949.0,2550.0,2251.857,70585.269,345.221,277.492,1961.565,11.997,10.594000000000001,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13405,BRA,South America,Brazil,2021-05-07,15082449.0,78886.0,60491.143,419114.0,2165.0,2190.429,70956.393,371.124,284.585,1971.75,10.185,10.305,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13406,BRA,South America,Brazil,2021-05-08,15145879.0,63430.0,59986.28599999999,421316.0,2202.0,2125.571,71254.804,298.411,282.21,1982.109,10.359000000000002,10.0,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13407,BRA,South America,Brazil,2021-05-09,15184790.0,38911.0,61411.429000000004,422340.0,1024.0,2100.143,71437.863,183.05900000000003,288.914,1986.9270000000001,4.817,9.88,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13408,BRA,South America,Brazil,2021-05-10,15209990.0,25200.0,61494.429000000004,423229.0,889.0,2086.714,71556.418,118.555,289.305,1991.109,4.1819999999999995,9.817,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13409,BRA,South America,Brazil,2021-05-11,15282705.0,72715.0,60831.0,425540.0,2311.0,1993.1429999999998,71898.511,342.093,286.184,2001.981,10.872,9.377,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13410,BRA,South America,Brazil,2021-05-12,15359397.0,76692.0,61316.28599999999,428034.0,2494.0,1947.8570000000002,72259.314,360.80300000000005,288.467,2013.715,11.732999999999999,9.164,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13411,BRA,South America,Brazil,2021-05-13,15433989.0,74592.0,61489.429000000004,430417.0,2383.0,1924.0,72610.23700000001,350.923,289.281,2024.9260000000002,11.210999999999999,9.052,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13412,BRA,South America,Brazil,2021-05-14,15519525.0,85536.0,62439.429000000004,432628.0,2211.0,1930.5710000000001,73012.647,402.41,293.75,2035.3270000000002,10.402000000000001,9.083,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado
13413,BRA,South America,Brazil,2021-05-15,15586534.0,67009.0,62950.71400000001,434715.0,2087.0,1914.1429999999998,73327.895,315.248,296.156,2045.146,9.818,9.005,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13414,BRA,South America,Brazil,2021-05-16,15627243.0,40709.0,63207.570999999996,435751.0,1036.0,1915.8570000000002,73519.413,191.518,297.36400000000003,2050.02,4.874,9.013,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13415,BRA,South America,Brazil,2021-05-17,15657391.0,30148.0,63914.429000000004,436537.0,786.0,1901.1429999999998,73661.246,141.833,300.69,2053.718,3.698,8.943999999999999,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13416,BRA,South America,Brazil,2021-05-18,15732836.0,75445.0,64304.429000000004,439050.0,2513.0,1930.0,74016.182,354.936,302.524,2065.54,11.823,9.08,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13417,BRA,South America,Brazil,2021-05-19,15812055.0,79219.0,64665.429000000004,441691.0,2641.0,1951.0,74388.87400000001,372.691,304.223,2077.965,12.425,9.179,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13418,BRA,South America,Brazil,2021-05-20,15894094.0,82039.0,65729.286,444094.0,2403.0,1953.8570000000002,74774.832,385.958,309.228,2089.27,11.305,9.192,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13419,BRA,South America,Brazil,2021-05-21,15970949.0,76855.0,64489.143,446309.0,2215.0,1954.4289999999999,75136.401,361.57,303.393,2099.6910000000003,10.421,9.195,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13420,BRA,South America,Brazil,2021-05-22,16047439.0,76490.0,65843.571,448208.0,1899.0,1927.5710000000001,75496.253,359.852,309.765,2108.625,8.934,9.068,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
